id,content,date,language,tags,title,ratings,sentiment,offerings,destinations,norm_user_rating,user_rating,categorized_rating
377380-203585403934,مكان ممتاز ورائع,2021-04-11T07:36:00+00:00,ara,"[{'value': 'c9g7o87epd3vh6lri8bg', 'sentiment': None}]",Abu Kheyal Park,"{'normalized': 100, 'raw': 5}",positive,['Tourism Attractions/ Sites'],['Abha'],100,5,positive
377380-203590424272,جميل,2021-04-11T07:36:00+00:00,ara,"[{'value': 'c0rlhqgcu1i938rekca0', 'sentiment': None}]",Green Mountain Resort,"{'normalized': 100, 'raw': 5}",positive,['Tourism Attractions/ Sites'],['Taif'],100,5,positive
377380-203583890009,"One of the best outdoor sightseeing places in Albaha, the place has all snacks and drinks that you may like to have, but from the producing families there, they have good kiosks and tasty food. Don’t miss to buy ice cream from the ice cream car there, a Saudi young man is offering the ice cream, don’t miss the pistachio and mango biscuit ice cream, so yummy!!! There you can enjoy the clouds passing around you and the weather is outstanding in the summer. Good place, good people, good service.",2021-04-11T07:36:00+00:00,eng,"[{'value': 'c9g7u348hb0qun2qahng', 'sentiment': None}, {'value': 'c9g9s7sbb64rs4ni6s6g', 'sentiment': None}]",Khairah Forest Park,"{'normalized': 100, 'raw': 5}",positive,"['Tourism Attractions/ Sites', 'Tourism Attractions/ Sites']","['Al Baha', 'Tanomah']",100,5,positive
377380-203585005934,جميل جدا,2021-04-11T07:36:00+00:00,ara,"[{'value': 'c9g7u348hb0qun2qahng', 'sentiment': None}]",Prince Hussam Park,"{'normalized': 100, 'raw': 5}",positive,['Tourism Attractions/ Sites'],['Al Baha'],100,5,positive
377380-203586062603,دورات المياه والمغاسل نظيفه,2021-04-11T07:37:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123kg', 'sentiment': None}]",Falah Park,"{'normalized': 80, 'raw': 4}",positive,['Tourism Attractions/ Sites'],['Madinah'],80,4,positive
377380-203587531680,من اجمل الحدائق ف الرياض هاديه جدا ونظيفة ومنظمه,2021-04-11T07:37:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123kg', 'sentiment': None}]",Olaya Park,"{'normalized': 100, 'raw': 5}",positive,['Tourism Attractions/ Sites'],['Madinah'],100,5,positive
377380-203583162919,منتزة السودة. منطقة سياحية من الدرجة الأولى. الملاحظات: 1/ الطريق خطر جدا. وفيه تجاوزات بين السيارات وسرعات خطره. بالرغم من تواجد رجال الأمن ( الله يحفظهم) لراحة المتنزهين ولكن بعض الناس أسوأ الظروف هداهم الله. بسب عدم الوعى بما يترتب عليه هذا السلوك. 2/ تجتاج تنوع وإضافة بعض الخدمات.,2021-04-11T07:37:00+00:00,ara,"[{'value': 'c9g7o87epd3vh6lri8bg', 'sentiment': None}]",Jabal Sawda,"{'normalized': 60, 'raw': 3}",negative,['Tourism Attractions/ Sites'],['Abha'],60,3,neutral
377380-203585404809,جميله جدا,2021-04-11T07:37:00+00:00,ara,"[{'value': 'c9g8ijgcu1ielf8dr38g', 'sentiment': None}]",Jazan Heritage Village,"{'normalized': 100, 'raw': 5}",positive,['Tourism Attractions/ Sites'],['Jizan'],100,5,positive
377380-203584995033,Nice,2021-04-11T07:37:00+00:00,eng,"[{'value': 'c07bdncbb64t6si78ssg', 'sentiment': None}, {'value': 'c07bdifepd3oq1r122rg', 'sentiment': None}]",King Abdulaziz Center for World Culture - Ithra,"{'normalized': 100, 'raw': 5}",positive,"['Tourism Attractions/ Sites', 'Tourism Attractions/ Sites']","['Khobar', 'Dammam']",100,5,positive
377380-203584815953,ممتازه مسليه مناسب للعوائل,2021-04-11T07:37:00+00:00,ara,"[{'value': 'c07bdncbb64t6si78ssg', 'sentiment': None}, {'value': 'c07bdifepd3oq1r122rg', 'sentiment': None}]",Dolphin Village Dammam,"{'normalized': 100, 'raw': 5}",positive,"['Tourism Attractions/ Sites', 'Tourism Attractions/ Sites']","['Khobar', 'Dammam']",100,5,positive
377380-203586960953,رااااائع,2021-04-11T07:37:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123kg', 'sentiment': None}]",Wadi Hanifa Park,"{'normalized': 100, 'raw': 5}",positive,['Tourism Attractions/ Sites'],['Madinah'],100,5,positive
377380-203584337091,Good place for relax and enjoying the life.,2021-04-11T07:37:00+00:00,eng,"[{'value': 'c07bdncbb64t6si78ssg', 'sentiment': None}, {'value': 'c07bdifepd3oq1r122rg', 'sentiment': None}]",Modon Lake Park,"{'normalized': 100, 'raw': 5}",positive,"['Tourism Attractions/ Sites', 'Tourism Attractions/ Sites']","['Khobar', 'Dammam']",100,5,positive
377380-203597212149,منظر جميل ورائع,2021-04-11T07:37:00+00:00,ara,"[{'value': 'c0rlhqgcu1i938rekca0', 'sentiment': None}]",Arruddaf Park,"{'normalized': 100, 'raw': 5}",positive,['Tourism Attractions/ Sites'],['Taif'],100,5,positive
377380-203585014774,جميل ونظيف,2021-04-11T07:37:00+00:00,ara,"[{'value': 'c9g7u348hb0qun2qahng', 'sentiment': None}]",Prince Hussam Park,"{'normalized': 80, 'raw': 4}",positive,['Tourism Attractions/ Sites'],['Al Baha'],80,4,positive
377380-203584936124,مغلق,2021-04-11T07:37:00+00:00,ara,"[{'value': 'c9g869k8hb0qun2qahp0', 'sentiment': None}]",Al Sahab Park,"{'normalized': 40, 'raw': 2}",neutral,['Tourism Attractions/ Sites'],['Al Namas'],40,2,negative
377380-203584589796,جميل جدا للسياحه 👍🏻,2021-04-11T07:37:00+00:00,ara,"[{'value': 'c9g9th4bb64rs4ni6s70', 'sentiment': None}]",Umluj Beach,"{'normalized': 100, 'raw': 5}",positive,['Tourism Attractions/ Sites'],['Umluj'],100,5,positive
377380-203584818809,good for one time experince for kids would not go twice,2021-04-11T07:37:00+00:00,eng,"[{'value': 'c07bdncbb64t6si78ssg', 'sentiment': None}, {'value': 'c07bdifepd3oq1r122rg', 'sentiment': None}]",Dolphin Village Dammam,"{'normalized': 60, 'raw': 3}",negative,"['Tourism Attractions/ Sites', 'Tourism Attractions/ Sites']","['Khobar', 'Dammam']",60,3,neutral
377380-203587188506,تقع الطائرة ب راس الشيخ حميد بشمال المملكة وكانت تجربة رائعة جدا,2021-04-11T07:37:00+00:00,ara,"[{'value': 'c9g9fck8hb0qun2qahug', 'sentiment': None}]",Catalina Seaplane Wreckage,"{'normalized': 100, 'raw': 5}",positive,['Tourism Attractions/ Sites'],['Tabuk'],100,5,positive
377380-173187130573,الموقع ممتاز جدا والاسعار جيده,2021-04-21T09:08:00+00:00,ara,"[{'value': 'c07bdncbb64t6si78srg', 'sentiment': None}, {'value': 'c07bdifepd3oq1r122qg', 'sentiment': None}]",Holiday Inn Resort Half Moon Bay,"{'normalized': 100, 'raw': 5}",positive,"['Accommodation', 'Accommodation']","['Khobar', 'Dammam']",100,5,positive
377380-203585503289,مكان هادي ونظيف ويوجد فيه مواقف للسيارات وكذالك يوجد مسطحات خضراء وكذالك يوجد فيه ممشا وانصح الي يزور الدمام انه يزوره,2021-04-11T07:38:00+00:00,ara,"[{'value': 'c07bdncbb64t6si78ssg', 'sentiment': None}, {'value': 'c07bdofepd3oq1r123kg', 'sentiment': None}, {'value': 'c0rquskbb64sdb6ukkq0', 'sentiment': None}, {'value': 'c0rqv8sbb64sdb6ukks0', 'sentiment': None}, {'value': 'c07bdifepd3oq1r122rg', 'sentiment': None}]","King Abdullah Park, Sea front","{'normalized': 80, 'raw': 4}",positive,"['Tourism Attractions/ Sites', 'Tourism Attractions/ Sites', 'Accommodation', 'Tourism Attractions/ Sites', 'Tourism Attractions/ Sites']","['Khobar', 'Madinah', 'Riyadh', 'Riyadh', 'Dammam']",80,4,positive
377380-203586945920,جيد للعائلات,2021-04-11T07:38:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123kg', 'sentiment': None}]",Wadi Hanifa Park,"{'normalized': 60, 'raw': 3}",positive,['Tourism Attractions/ Sites'],['Madinah'],60,3,neutral
377380-203582415726,Good place to be with family like it,2021-04-11T07:38:00+00:00,eng,"[{'value': 'c9g7o87epd3vh6lri8bg', 'sentiment': None}]",Al Soudah National Park,"{'normalized': 100, 'raw': 5}",positive,['Tourism Attractions/ Sites'],['Abha'],100,5,positive
377380-203588435938,"Priceless Hapiness for all!!! One of a kind amazing locations, about 700 NW of Riyadh - KSA. Unforgettable Lifelong memories and experience in KSA Deserts and worth visiting... Perfect spot for Challenging Hiking Adventures (Endurance Level:General Fitness), Lava Field Touring, Semi Precious Oxydions/ Peridions Stones Hunting and Peaceful Camping Site.",2021-04-11T07:38:00+00:00,eng,"[{'value': 'c0rlhqgcu1i938rekca0', 'sentiment': None}]",Al-Waba Crater,"{'normalized': 100, 'raw': 5}",positive,['Tourism Attractions/ Sites'],['Taif'],100,5,positive
377380-203584872920,One of the best places that reminds me of old Jeddah,2021-04-11T07:38:00+00:00,eng,"[{'value': 'c07bdkkbb64t6si78s3g', 'sentiment': None}, {'value': 'c07bdkkbb64t6si78s90', 'sentiment': None}]",Alrahmah Mosque,"{'normalized': 100, 'raw': 5}",positive,"['Retail', 'Religious']","['Jeddah', 'Jeddah']",100,5,positive
377380-203588915240,مكان جميل وممتع ويستحق الزيارة,2021-04-11T07:38:00+00:00,ara,"[{'value': 'c9g9th4bb64rs4ni6s70', 'sentiment': None}]",Umluj Beach,"{'normalized': 100, 'raw': 5}",positive,['Tourism Attractions/ Sites'],['Umluj'],100,5,positive
377380-203588841407,Beautiful place,2021-04-11T07:38:00+00:00,eng,"[{'value': 'c9g9s7sbb64rs4ni6s6g', 'sentiment': None}]",Alsharaf Park,"{'normalized': 100, 'raw': 5}",positive,['Tourism Attractions/ Sites'],['Tanomah'],100,5,positive
377380-203585915954,Best place for kids to enjoy in the area as well as other people enjoying playing there,2021-04-11T07:38:00+00:00,eng,"[{'value': 'c07bdofepd3oq1r123kg', 'sentiment': None}]",Al Wazarat park,"{'normalized': 100, 'raw': 5}",positive,['Tourism Attractions/ Sites'],['Madinah'],100,5,positive
377380-203587470141,اكثر من رائع لمحبي التراث انصح بزياته ولعشاق الطيب العود الاسعار جداً مناسبة والخيارات متوفرة,2021-04-11T07:38:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123kg', 'sentiment': None}, {'value': 'c0rqvf8cu1i938rekgn0', 'sentiment': None}]",Souq Al Zel,"{'normalized': 80, 'raw': 4}",positive,"['Tourism Attractions/ Sites', 'Retail']","['Madinah', 'Riyadh']",80,4,positive
377380-203583172020,من أروع المناطق للسياحة,2021-04-11T07:38:00+00:00,ara,"[{'value': 'c9g7o87epd3vh6lri8bg', 'sentiment': None}]",Jabal Sawda,"{'normalized': 100, 'raw': 5}",positive,['Tourism Attractions/ Sites'],['Abha'],100,5,positive
377380-203588195137,مطعم نظيف,2021-04-11T07:38:00+00:00,ara,"[{'value': 'c07bjr48hb0r13sa7c20', 'sentiment': None}]",Al-Qaryah Al-Turathiyah Restaurant,"{'normalized': 100, 'raw': 5}",positive,['Food & Beverage'],['Tabuk'],100,5,positive
377380-203585392560,Beautiful,2021-04-11T07:38:00+00:00,eng,"[{'value': 'c9g7o87epd3vh6lri8bg', 'sentiment': None}]",Abu Kheyal Park,"{'normalized': 100, 'raw': 5}",positive,['Tourism Attractions/ Sites'],['Abha'],100,5,positive
377380-203588600032,مكان رائع لقضاء أجمل الأوقات,2021-04-11T07:38:00+00:00,ara,"[{'value': 'c0rlhqgcu1i938rekca0', 'sentiment': None}]",Al Hada Cable Car,"{'normalized': 80, 'raw': 4}",positive,['Tourism Attractions/ Sites'],['Taif'],80,4,positive
377380-173537194620,أجمل مكان للتسوق في قلب البلد,2021-04-24T22:49:00+00:00,ara,"[{'value': 'c07bdkkbb64t6si78s3g', 'sentiment': None}]",Al Mahmal Center,"{'normalized': 100, 'raw': 5}",positive,['Retail'],['Jeddah'],100,5,positive
377380-203588987141,"The Google map shows to go inside, is closed with big rocks. Couldn't even go inside",2021-04-11T07:39:00+00:00,eng,"[{'value': 'c0rlhqgcu1i938rekca0', 'sentiment': None}]",Saiysad National park,"{'normalized': 20, 'raw': 1}",negative,['Tourism Attractions/ Sites'],['Taif'],20,1,negative
377380-203583882910,رائع..من أجمل المنتزهات في الباحه,2021-04-11T07:39:00+00:00,ara,"[{'value': 'c9g7u348hb0qun2qahng', 'sentiment': None}, {'value': 'c9g9s7sbb64rs4ni6s6g', 'sentiment': None}]",Khairah Forest Park,"{'normalized': 100, 'raw': 5}",positive,"['Tourism Attractions/ Sites', 'Tourism Attractions/ Sites']","['Al Baha', 'Tanomah']",100,5,positive
377380-203585407629,جيد,2021-04-11T07:39:00+00:00,ara,"[{'value': 'c9g8ijgcu1ielf8dr38g', 'sentiment': None}]",Jazan Heritage Village,"{'normalized': 60, 'raw': 3}",positive,['Tourism Attractions/ Sites'],['Jizan'],60,3,neutral
377380-203587477210,جيد وتراثي وجميل للزوار,2021-04-11T07:39:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123kg', 'sentiment': None}, {'value': 'c0rqvf8cu1i938rekgn0', 'sentiment': None}]",Souq Al Zel,"{'normalized': 60, 'raw': 3}",positive,"['Tourism Attractions/ Sites', 'Retail']","['Madinah', 'Riyadh']",60,3,neutral
377380-203589203517,V Good market,2021-04-11T07:39:00+00:00,eng,"[{'value': 'c0rlhqgcu1i938rekca0', 'sentiment': None}]",Alanoud Park,"{'normalized': 60, 'raw': 3}",positive,['Tourism Attractions/ Sites'],['Taif'],60,3,neutral
377380-203582443294,Good place to be with family like it,2021-04-11T07:39:00+00:00,eng,"[{'value': 'c9g7o87epd3vh6lri8bg', 'sentiment': None}]",Al Soudah National Park,"{'normalized': 100, 'raw': 5}",positive,['Tourism Attractions/ Sites'],['Abha'],100,5,positive
377380-203586957179,مكان جميل خاصه في الشتاء,2021-04-11T07:39:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123kg', 'sentiment': None}]",Wadi Hanifa Park,"{'normalized': 100, 'raw': 5}",positive,['Tourism Attractions/ Sites'],['Madinah'],100,5,positive
377380-203587182431,المكان رائع,2021-04-11T07:39:00+00:00,ara,"[{'value': 'c9g9fck8hb0qun2qahug', 'sentiment': None}]",Catalina Seaplane Wreckage,"{'normalized': 100, 'raw': 5}",positive,['Tourism Attractions/ Sites'],['Tabuk'],100,5,positive
377380-203583711133,جميل جدا,2021-04-11T07:39:00+00:00,ara,"[{'value': 'c07bdfc8hb0r13sa7agg', 'sentiment': None}, {'value': 'c07bdfc8hb0r13sa7ah0', 'sentiment': None}]",Al Ahsa Mall by Arabian Centres,"{'normalized': 100, 'raw': 5}",positive,"['Tourism Attractions/ Sites', 'Retail']","['Al Ahsa', 'Al Ahsa']",100,5,positive
377380-203588900411,أكثر من رائع,2021-04-11T07:39:00+00:00,ara,"[{'value': 'c9g9th4bb64rs4ni6s70', 'sentiment': None}]",Umluj Beach,"{'normalized': 100, 'raw': 5}",positive,['Tourism Attractions/ Sites'],['Umluj'],100,5,positive
377380-203586591310,الواجهة البحرية جميلة,2021-04-11T07:39:00+00:00,ara,"[{'value': 'c07bdncbb64t6si78ssg', 'sentiment': None}, {'value': 'c07bdifepd3oq1r122rg', 'sentiment': None}]",Dammam Corniche,"{'normalized': 100, 'raw': 5}",positive,"['Tourism Attractions/ Sites', 'Tourism Attractions/ Sites']","['Khobar', 'Dammam']",100,5,positive
377380-203587154084,Loved it,2021-04-11T07:39:00+00:00,eng,"[{'value': 'c07bdofepd3oq1r123kg', 'sentiment': None}, {'value': 'c0rqv8sbb64sdb6ukks0', 'sentiment': None}]",Ushaiqer Heritage Village,"{'normalized': 100, 'raw': 5}",positive,"['Tourism Attractions/ Sites', 'Tourism Attractions/ Sites']","['Madinah', 'Riyadh']",100,5,positive
377380-203586230893,Old is gold,2021-04-11T07:39:00+00:00,eng,"[{'value': 'c0rqvl48hb0sd7naaepg', 'sentiment': None}, {'value': 'c07bdofepd3oq1r123kg', 'sentiment': None}, {'value': 'c07bdofepd3oq1r123qg', 'sentiment': None}]",Imam Turki Bin Abdullah Grand Mosque,"{'normalized': 100, 'raw': 5}",positive,"['Religious', 'Tourism Attractions/ Sites', 'Religious']","['Riyadh', 'Madinah', 'Madinah']",100,5,positive
377380-203585898568,Beautiful beaches,2021-04-11T07:39:00+00:00,eng,"[{'value': 'c9g8qqc8hb0qun2qahs0', 'sentiment': None}]",Yam Beach,"{'normalized': 100, 'raw': 5}",positive,['Tourism Attractions/ Sites'],['KAEC'],100,5,positive
377380-173703101817,Holiday inn jeddha,2021-04-26T00:29:00+00:00,eng,"[{'value': 'c07bdkkbb64t6si78s20', 'sentiment': None}]",Holiday Inn Jeddah - al Salam,"{'normalized': 100, 'raw': 5}",positive,['Accommodation'],['Jeddah'],100,5,positive
377380-203587646025,نصيحه لا تتمشى بدون كمامه اذا مو خايف على صحتك خاف من المخالفات. رجال الأمن ربي يحفظهم يقوموا باعمالهم على أكمل أوجه او اجلس في بيتك الله يسعدك بلاها مخالفات و لا تتعبنا و تتعب والديك معك بالفيروسات 😂😂,2021-04-11T07:39:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123kg', 'sentiment': None}, {'value': 'c0rqv8sbb64sdb6ukks0', 'sentiment': None}]",Rawdah Park,"{'normalized': 100, 'raw': 5}",negative,"['Tourism Attractions/ Sites', 'Tourism Attractions/ Sites']","['Madinah', 'Riyadh']",100,5,positive
377380-203587644518,ممتاز و كبير و نضيف,2021-04-11T07:39:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123kg', 'sentiment': None}, {'value': 'c0rqv8sbb64sdb6ukks0', 'sentiment': None}]",Rawdah Park,"{'normalized': 100, 'raw': 5}",positive,"['Tourism Attractions/ Sites', 'Tourism Attractions/ Sites']","['Madinah', 'Riyadh']",100,5,positive
377380-203588437108,Nice place to visit...Al wabah crater,2021-04-11T07:39:00+00:00,eng,"[{'value': 'c0rlhqgcu1i938rekca0', 'sentiment': None}]",Al-Waba Crater,"{'normalized': 100, 'raw': 5}",positive,['Tourism Attractions/ Sites'],['Taif'],100,5,positive
377380-203588614610,تجربة جميلة ورائعة,2021-04-11T07:39:00+00:00,ara,"[{'value': 'c0rlhqgcu1i938rekca0', 'sentiment': None}]",Al Hada Cable Car,"{'normalized': 100, 'raw': 5}",positive,['Tourism Attractions/ Sites'],['Taif'],100,5,positive
377380-173736538902,Great food and best service,2021-04-26T12:50:00+00:00,eng,"[{'value': 'c07bdncbb64t6si78srg', 'sentiment': None}, {'value': 'c07bdncbb64t6si78ssg', 'sentiment': None}]",Sofitel Al Khobar The Corniche,"{'normalized': 100, 'raw': 5}",positive,"['Accommodation', 'Tourism Attractions/ Sites']","['Khobar', 'Khobar']",100,5,positive
377380-203584925267,اطلالة رائعة,2021-04-11T07:39:00+00:00,ara,"[{'value': 'c9g869k8hb0qun2qahp0', 'sentiment': None}]",Al Sahab Park,"{'normalized': 100, 'raw': 5}",positive,['Tourism Attractions/ Sites'],['Al Namas'],100,5,positive
377380-203588432785,Breathtaking. Purely breathtaking. You can't comprehend the sheer size of the crater until you go there and see it with your own eyes. The climb down into the crater was an adventurous one. The depth of the crater is rendered redundant once you go down. A must visit place.,2021-04-11T07:40:00+00:00,eng,"[{'value': 'c0rlhqgcu1i938rekca0', 'sentiment': None}]",Al-Waba Crater,"{'normalized': 100, 'raw': 5}",positive,['Tourism Attractions/ Sites'],['Taif'],100,5,positive
377380-173763680575,جميل جدا,2021-04-27T03:37:00+00:00,ara,"[{'value': 'c07bja4bb64t6si78uog', 'sentiment': None}]",Ramada by Wyndham Al Qassim,"{'normalized': 100, 'raw': 5}",positive,['Accommodation'],['Makkah'],100,5,positive
377380-203591450377,ينقصها العديد من الفعاليات,2021-04-11T07:40:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123kg', 'sentiment': None}, {'value': 'c0rquskbb64sdb6ukkq0', 'sentiment': None}, {'value': 'c0rqv8sbb64sdb6ukks0', 'sentiment': None}]",King Abdullah Park,"{'normalized': 80, 'raw': 4}",negative,"['Tourism Attractions/ Sites', 'Accommodation', 'Tourism Attractions/ Sites']","['Madinah', 'Riyadh', 'Riyadh']",80,4,positive
377380-203587844926,رائع,2021-04-11T07:40:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123kg', 'sentiment': None}, {'value': 'c0rqv8sbb64sdb6ukks0', 'sentiment': None}]",Wadi Namar Waterfall,"{'normalized': 80, 'raw': 4}",positive,"['Tourism Attractions/ Sites', 'Tourism Attractions/ Sites']","['Madinah', 'Riyadh']",80,4,positive
